method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
insider,2,15,48,15,30.0,2.0,0.0,0.089196
fastmultrec_greedy,2,15,48,15,30.0,2.0,0.0,0.334660
lcamap,2,15,48,15,30.0,2.0,0.0,0.051466
segdup,2,15,48,20,40,2,0,92.912989
insider,2,15,48,20,40.0,2.0,0.0,0.088289
fastmultrec_greedy,2,15,48,20,40.0,2.0,0.0,0.333442
lcamap,2,15,48,20,40.0,2.0,0.0,0.051263
segdup,2,15,48,25,50,2,0,90.799391
insider,2,15,48,25,50.0,2.0,0.0,0.088645
fastmultrec_greedy,2,15,48,25,50.0,2.0,0.0,0.332598
lcamap,2,15,48,25,50.0,2.0,0.0,0.049968
segdup,2,15,48,5,10,2,0,190.975564
insider,2,15,48,5,10.0,2.0,0.0,0.089010
fastmultrec_greedy,2,15,48,5,10.0,2.0,0.0,0.336451
lcamap,2,15,48,5,10.0,2.0,0.0,0.051214
segdup,2,8,48,10,1303,95,353,175.081656
insider,2,8,48,10,1275.0,86.0,415.0,0.496771
fastmultrec_greedy,2,8,48,10,1289.0,93.0,359.0,1.403136
lcamap,2,8,48,10,1303.0,95.0,353.0,0.077560
segdup,2,8,48,15,1778,95,353,168.689141
insider,2,8,48,15,1700.0,84.0,440.0,1.755944
fastmultrec_greedy,2,8,48,15,1754.0,93.0,359.0,1.407167
lcamap,2,8,48,15,1778.0,95.0,353.0,0.078884
segdup,2,8,48,20,2247,94,367,162.560279
insider,2,8,48,20,2120.0,82.0,480.0,13.359675
fastmultrec_greedy,2,8,48,20,2219.0,93.0,359.0,1.397898
lcamap,2,8,48,20,2253.0,95.0,353.0,0.079100
segdup,2,8,48,25,2728,95,353,160.601617
insider,2,8,48,25,2521.0,76.0,621.0,108.773484
fastmultrec_greedy,2,8,48,25,2684.0,93.0,359.0,1.403273
lcamap,2,8,48,25,2728.0,95.0,353.0,0.081255
segdup,2,8,48,5,828,95,353,185.203519
insider,2,8,48,5,824.0,93.0,359.0,0.246680
fastmultrec_greedy,2,8,48,5,824.0,93.0,359.0,1.413513
lcamap,2,8,48,5,828.0,95.0,353.0,0.080194
segdup,2,9,48,10,196,17,26,220.104713
insider,2,9,48,10,196.0,17.0,26.0,0.180089
fastmultrec_greedy,2,9,48,10,196.0,17.0,26.0,0.646452
lcamap,2,9,48,10,196.0,17.0,26.0,0.079973
segdup,2,9,48,15,281,17,26,147.188509
insider,2,9,48,15,281.0,17.0,26.0,0.216088
fastmultrec_greedy,2,9,48,15,281.0,17.0,26.0,0.641443
lcamap,2,9,48,15,281.0,17.0,26.0,0.078302
segdup,2,9,48,20,366,17,26,149.856277
insider,2,9,48,20,366.0,17.0,26.0,0.285244
fastmultrec_greedy,2,9,48,20,366.0,17.0,26.0,0.637090
lcamap,2,9,48,20,366.0,17.0,26.0,0.080325
segdup,2,9,48,25,451,17,26,150.506872
insider,2,9,48,25,451.0,17.0,26.0,0.607004
fastmultrec_greedy,2,9,48,25,451.0,17.0,26.0,0.643450
lcamap,2,9,48,25,451.0,17.0,26.0,0.081628
segdup,2,9,48,5,111,17,26,241.632644
insider,2,9,48,5,111.0,17.0,26.0,0.160178
fastmultrec_greedy,2,9,48,5,111.0,17.0,26.0,0.647546
lcamap,2,9,48,5,111.0,17.0,26.0,0.080650
segdup,1,10,49,10,11,1,1,102.949355
insider,1,10,49,10,11.0,1.0,1.0,0.065288
fastmultrec_greedy,1,10,49,10,11.0,1.0,1.0,0.294755
lcamap,1,10,49,10,11.0,1.0,1.0,0.039801
segdup,1,10,49,15,16,1,1,94.858829
insider,1,10,49,15,16.0,1.0,1.0,0.067619
fastmultrec_greedy,1,10,49,15,16.0,1.0,1.0,0.305393
lcamap,1,10,49,15,16.0,1.0,1.0,0.041743
segdup,1,10,49,20,21,1,1,69.542805
insider,1,10,49,20,21.0,1.0,1.0,0.064379
fastmultrec_greedy,1,10,49,20,21.0,1.0,1.0,0.293991
lcamap,1,10,49,20,21.0,1.0,1.0,0.040054
segdup,1,10,49,25,26,1,1,67.611047
insider,1,10,49,25,26.0,1.0,1.0,0.067020
fastmultrec_greedy,1,10,49,25,26.0,1.0,1.0,0.304927
lcamap,1,10,49,25,26.0,1.0,1.0,0.041313
segdup,1,10,49,5,6,1,1,98.299911
insider,1,10,49,5,6.0,1.0,1.0,0.067996
fastmultrec_greedy,1,10,49,5,6.0,1.0,1.0,0.306498
lcamap,1,10,49,5,6.0,1.0,1.0,0.041677
segdup,1,11,49,10,10,1,0,79.965752
insider,1,11,49,10,10.0,1.0,0.0,0.043756
fastmultrec_greedy,1,11,49,10,10.0,1.0,0.0,0.158646
lcamap,1,11,49,10,10.0,1.0,0.0,0.025981
segdup,1,11,49,15,15,1,0,60.061868
insider,1,11,49,15,15.0,1.0,0.0,0.043810
fastmultrec_greedy,1,11,49,15,15.0,1.0,0.0,0.156356
lcamap,1,11,49,15,15.0,1.0,0.0,0.025980
segdup,1,11,49,20,20,1,0,46.440780
insider,1,11,49,20,20.0,1.0,0.0,0.041779
fastmultrec_greedy,1,11,49,20,20.0,1.0,0.0,0.152164
lcamap,1,11,49,20,20.0,1.0,0.0,0.024806
segdup,1,11,49,25,25,1,0,45.108923
insider,1,11,49,25,25.0,1.0,0.0,0.045236
fastmultrec_greedy,1,11,49,25,25.0,1.0,0.0,0.156522
lcamap,1,11,49,25,25.0,1.0,0.0,0.025903
segdup,1,11,49,5,5,1,0,82.070129
insider,1,11,49,5,5.0,1.0,0.0,0.044061
fastmultrec_greedy,1,11,49,5,5.0,1.0,0.0,0.155965
lcamap,1,11,49,5,5.0,1.0,0.0,0.025848
segdup,1,15,49,10,10,1,0,203.267430
insider,1,15,49,10,10.0,1.0,0.0,0.101410
fastmultrec_greedy,1,15,49,10,10.0,1.0,0.0,0.473941
lcamap,1,15,49,10,10.0,1.0,0.0,0.066720
segdup,1,15,49,15,15,1,0,183.221072
insider,1,15,49,15,15.0,1.0,0.0,0.106970
fastmultrec_greedy,1,15,49,15,15.0,1.0,0.0,0.501051
lcamap,1,15,49,15,15.0,1.0,0.0,0.073752
segdup,1,15,49,20,20,1,0,121.936080
insider,1,15,49,20,20.0,1.0,0.0,0.102282
fastmultrec_greedy,1,15,49,20,20.0,1.0,0.0,0.487887
lcamap,1,15,49,20,20.0,1.0,0.0,0.065702
segdup,1,15,49,25,25,1,0,120.196024
insider,1,15,49,25,25.0,1.0,0.0,0.104914
fastmultrec_greedy,1,15,49,25,25.0,1.0,0.0,0.493066
lcamap,1,15,49,25,25.0,1.0,0.0,0.071487
segdup,1,15,49,5,5,1,0,213.180204
insider,1,15,49,5,5.0,1.0,0.0,0.105458
fastmultrec_greedy,1,15,49,5,5.0,1.0,0.0,0.493378
lcamap,1,15,49,5,5.0,1.0,0.0,0.067719
segdup,1,8,49,10,951,80,151,102.400731
insider,1,8,49,10,936.0,74.0,196.0,0.297101
fastmultrec_greedy,1,8,49,10,951.0,80.0,151.0,0.328481
lcamap,1,8,49,10,951.0,80.0,151.0,0.049930
segdup,1,8,49,15,1351,80,151,101.216482
insider,1,8,49,15,1296.0,70.0,246.0,0.590063
fastmultrec_greedy,1,8,49,15,1351.0,80.0,151.0,0.329967
lcamap,1,8,49,15,1351.0,80.0,151.0,0.051302
segdup,1,8,49,20,1751,80,151,95.548722
insider,1,8,49,20,1646.0,69.0,266.0,1.578602
fastmultrec_greedy,1,8,49,20,1751.0,80.0,151.0,0.325491
lcamap,1,8,49,20,1751.0,80.0,151.0,0.052819
segdup,1,8,49,25,2151,80,151,95.825751
insider,1,8,49,25,1990.0,68.0,290.0,5.970522
fastmultrec_greedy,1,8,49,25,2151.0,80.0,151.0,0.325893
lcamap,1,8,49,25,2151.0,80.0,151.0,0.049247
segdup,1,8,49,5,551,80,151,104.127855
insider,1,8,49,5,551.0,80.0,151.0,0.145242
fastmultrec_greedy,1,8,49,5,551.0,80.0,151.0,0.330602
lcamap,1,8,49,5,551.0,80.0,151.0,0.052955
segdup,1,9,49,10,52,5,2,73.611653
insider,1,9,49,10,52.0,5.0,2.0,0.039553
fastmultrec_greedy,1,9,49,10,52.0,5.0,2.0,0.137044
lcamap,1,9,49,10,52.0,5.0,2.0,0.021063
segdup,1,9,49,15,77,5,2,55.889219
insider,1,9,49,15,77.0,5.0,2.0,0.041299
fastmultrec_greedy,1,9,49,15,77.0,5.0,2.0,0.137371
lcamap,1,9,49,15,77.0,5.0,2.0,0.020970
segdup,1,9,49,20,102,5,2,40.138403
insider,1,9,49,20,102.0,5.0,2.0,0.042859
fastmultrec_greedy,1,9,49,20,102.0,5.0,2.0,0.128596
lcamap,1,9,49,20,102.0,5.0,2.0,0.020358
segdup,1,9,49,25,127,5,2,41.546075
insider,1,9,49,25,127.0,5.0,2.0,0.046771
fastmultrec_greedy,1,9,49,25,127.0,5.0,2.0,0.136396
lcamap,1,9,49,25,127.0,5.0,2.0,0.021247
segdup,1,9,49,5,27,5,2,75.862180
insider,1,9,49,5,27.0,5.0,2.0,0.037542
fastmultrec_greedy,1,9,49,5,27.0,5.0,2.0,0.129418
lcamap,1,9,49,5,27.0,5.0,2.0,0.019993
segdup,2,10,49,10,20,2,0,180.677309
insider,2,10,49,10,20.0,2.0,0.0,0.101178
fastmultrec_greedy,2,10,49,10,20.0,2.0,0.0,0.380340
lcamap,2,10,49,10,20.0,2.0,0.0,0.058244
segdup,2,10,49,15,30,2,0,84.214214
insider,2,10,49,15,30.0,2.0,0.0,0.102127
fastmultrec_greedy,2,10,49,15,30.0,2.0,0.0,0.383419
lcamap,2,10,49,15,30.0,2.0,0.0,0.059632
segdup,2,10,49,20,40,2,0,77.746701
insider,2,10,49,20,40.0,2.0,0.0,0.096540
fastmultrec_greedy,2,10,49,20,40.0,2.0,0.0,0.366151
lcamap,2,10,49,20,40.0,2.0,0.0,0.057269
segdup,2,10,49,25,50,2,0,82.243802
insider,2,10,49,25,50.0,2.0,0.0,0.101355
fastmultrec_greedy,2,10,49,25,50.0,2.0,0.0,0.383336
lcamap,2,10,49,25,50.0,2.0,0.0,0.059039
segdup,2,10,49,5,10,2,0,188.603705
insider,2,10,49,5,10.0,2.0,0.0,0.104936
fastmultrec_greedy,2,10,49,5,10.0,2.0,0.0,0.380949
lcamap,2,10,49,5,10.0,2.0,0.0,0.060230
segdup,2,15,49,10,20,2,0,186.388108
insider,2,15,49,10,20.0,2.0,0.0,0.104460
fastmultrec_greedy,2,15,49,10,20.0,2.0,0.0,0.417653
lcamap,2,15,49,10,20.0,2.0,0.0,0.061541
segdup,2,15,49,15,30,2,0,91.793830
insider,2,15,49,15,30.0,2.0,0.0,0.102875
fastmultrec_greedy,2,15,49,15,30.0,2.0,0.0,0.417460
lcamap,2,15,49,15,30.0,2.0,0.0,0.063709
segdup,2,15,49,20,40,2,0,88.266454
insider,2,15,49,20,40.0,2.0,0.0,0.104927
fastmultrec_greedy,2,15,49,20,40.0,2.0,0.0,0.417384
lcamap,2,15,49,20,40.0,2.0,0.0,0.060679
segdup,2,15,49,25,50,2,0,89.681021
insider,2,15,49,25,50.0,2.0,0.0,0.104065
fastmultrec_greedy,2,15,49,25,50.0,2.0,0.0,0.418611
lcamap,2,15,49,25,50.0,2.0,0.0,0.061132
segdup,2,15,49,5,10,2,0,204.876187
insider,2,15,49,5,10.0,2.0,0.0,0.102109
fastmultrec_greedy,2,15,49,5,10.0,2.0,0.0,0.403071
lcamap,2,15,49,5,10.0,2.0,0.0,0.061195
segdup,2,8,49,10,915,74,175,150.846691
insider,2,8,49,10,901.0,68.0,221.0,0.383003
fastmultrec_greedy,2,8,49,10,908.0,73.0,178.0,0.727853
lcamap,2,8,49,10,915.0,74.0,175.0,0.068295
segdup,2,8,49,15,1285,74,175,138.901741
insider,2,8,49,15,1241.0,67.0,236.0,1.376486
fastmultrec_greedy,2,8,49,15,1265.0,71.0,200.0,1.442830
lcamap,2,8,49,15,1285.0,74.0,175.0,0.068722
segdup,2,8,49,20,1655,74,175,142.925616
insider,2,8,49,20,1567.0,62.0,327.0,24.116847
fastmultrec_greedy,2,8,49,20,1615.0,70.0,215.0,1.797987
lcamap,2,8,49,20,1655.0,74.0,175.0,0.071036
segdup,2,8,49,5,545,74,175,151.458586
insider,2,8,49,5,543.0,73.0,178.0,0.189807
fastmultrec_greedy,2,8,49,5,543.0,73.0,178.0,0.739532
lcamap,2,8,49,5,545.0,74.0,175.0,0.067263
segdup,2,9,49,10,86,8,6,92.563314
insider,2,9,49,10,86.0,8.0,6.0,0.080372
fastmultrec_greedy,2,9,49,10,86.0,8.0,6.0,0.250026
lcamap,2,9,49,10,86.0,8.0,6.0,0.039362
segdup,2,9,49,15,126,8,6,85.494970
insider,2,9,49,15,126.0,8.0,6.0,0.086045
fastmultrec_greedy,2,9,49,15,126.0,8.0,6.0,0.236377
lcamap,2,9,49,15,126.0,8.0,6.0,0.038785
segdup,2,9,49,20,166,8,6,56.690417
insider,2,9,49,20,166.0,8.0,6.0,0.093896
fastmultrec_greedy,2,9,49,20,166.0,8.0,6.0,0.238269
lcamap,2,9,49,20,166.0,8.0,6.0,0.036960
segdup,2,9,49,25,206,8,6,54.647872
insider,2,9,49,25,206.0,8.0,6.0,0.105776
fastmultrec_greedy,2,9,49,25,206.0,8.0,6.0,0.253961
lcamap,2,9,49,25,206.0,8.0,6.0,0.039488
segdup,2,9,49,5,46,8,6,110.696627
insider,2,9,49,5,46.0,8.0,6.0,0.075768
fastmultrec_greedy,2,9,49,5,46.0,8.0,6.0,0.252299
lcamap,2,9,49,5,46.0,8.0,6.0,0.039379
segdup,1,10,4,10,21,2,1,91.209829
insider,1,10,4,10,21.0,2.0,1.0,0.063939
fastmultrec_greedy,1,10,4,10,21.0,2.0,1.0,0.253249
lcamap,1,10,4,10,21.0,2.0,1.0,0.038130
segdup,1,10,4,15,31,2,1,91.119970
insider,1,10,4,15,31.0,2.0,1.0,0.063609
fastmultrec_greedy,1,10,4,15,31.0,2.0,1.0,0.251554
lcamap,1,10,4,15,31.0,2.0,1.0,0.037378
segdup,1,10,4,20,41,2,1,62.724190
insider,1,10,4,20,41.0,2.0,1.0,0.063162
fastmultrec_greedy,1,10,4,20,41.0,2.0,1.0,0.255004
lcamap,1,10,4,20,41.0,2.0,1.0,0.037785
segdup,1,10,4,25,51,2,1,62.446085
insider,1,10,4,25,51.0,2.0,1.0,0.065345
fastmultrec_greedy,1,10,4,25,51.0,2.0,1.0,0.252025
lcamap,1,10,4,25,51.0,2.0,1.0,0.038514
segdup,1,10,4,5,11,2,1,93.502162
insider,1,10,4,5,11.0,2.0,1.0,0.060083
fastmultrec_greedy,1,10,4,5,11.0,2.0,1.0,0.255735
lcamap,1,10,4,5,11.0,2.0,1.0,0.042575
segdup,1,11,4,10,11,1,1,116.520273
insider,1,11,4,10,11.0,1.0,1.0,0.080119
fastmultrec_greedy,1,11,4,10,11.0,1.0,1.0,0.324420
lcamap,1,11,4,10,11.0,1.0,1.0,0.054744
segdup,1,11,4,15,16,1,1,106.176470
insider,1,11,4,15,16.0,1.0,1.0,0.079055
fastmultrec_greedy,1,11,4,15,16.0,1.0,1.0,0.318581
lcamap,1,11,4,15,16.0,1.0,1.0,0.053329
segdup,1,11,4,20,21,1,1,77.307021
insider,1,11,4,20,21.0,1.0,1.0,0.081334
fastmultrec_greedy,1,11,4,20,21.0,1.0,1.0,0.321543
lcamap,1,11,4,20,21.0,1.0,1.0,0.055551
segdup,1,11,4,25,26,1,1,78.047239
insider,1,11,4,25,26.0,1.0,1.0,0.080409
fastmultrec_greedy,1,11,4,25,26.0,1.0,1.0,0.318740
lcamap,1,11,4,25,26.0,1.0,1.0,0.053648
segdup,1,11,4,5,6,1,1,123.707885
insider,1,11,4,5,6.0,1.0,1.0,0.082268
fastmultrec_greedy,1,11,4,5,6.0,1.0,1.0,0.322482
lcamap,1,11,4,5,6.0,1.0,1.0,0.054282
segdup,1,15,4,10,10,1,0,112.966851
insider,1,15,4,10,10.0,1.0,0.0,0.057750
fastmultrec_greedy,1,15,4,10,10.0,1.0,0.0,0.207283
lcamap,1,15,4,10,10.0,1.0,0.0,0.035376
segdup,1,15,4,15,15,1,0,106.055648
insider,1,15,4,15,15.0,1.0,0.0,0.057155
fastmultrec_greedy,1,15,4,15,15.0,1.0,0.0,0.208516
lcamap,1,15,4,15,15.0,1.0,0.0,0.036618
segdup,1,15,4,20,20,1,0,66.377664
insider,1,15,4,20,20.0,1.0,0.0,0.057522
fastmultrec_greedy,1,15,4,20,20.0,1.0,0.0,0.206839
lcamap,1,15,4,20,20.0,1.0,0.0,0.035153
segdup,1,15,4,25,25,1,0,60.881214
insider,1,15,4,25,25.0,1.0,0.0,0.058624
fastmultrec_greedy,1,15,4,25,25.0,1.0,0.0,0.211776
lcamap,1,15,4,25,25.0,1.0,0.0,0.036165
segdup,1,15,4,5,5,1,0,108.875109
insider,1,15,4,5,5.0,1.0,0.0,0.058474
fastmultrec_greedy,1,15,4,5,5.0,1.0,0.0,0.209761
lcamap,1,15,4,5,5.0,1.0,0.0,0.035179
segdup,1,8,4,10,645,54,105,56.279283
insider,1,8,4,10,632.0,50.0,132.0,0.207351
fastmultrec_greedy,1,8,4,10,638.0,53.0,108.0,0.340761
lcamap,1,8,4,10,652.0,55.0,102.0,0.022828
segdup,1,8,4,15,927,55,102,54.720302
insider,1,8,4,15,873.0,47.0,168.0,0.928595
fastmultrec_greedy,1,8,4,15,903.0,53.0,108.0,0.339166
lcamap,1,8,4,15,927.0,55.0,102.0,0.027597
segdup,1,8,4,20,1185,54,105,52.288664
insider,1,8,4,20,1105.0,44.0,225.0,28.780883
fastmultrec_greedy,1,8,4,20,1168.0,53.0,108.0,0.346524
lcamap,1,8,4,20,1202.0,55.0,102.0,0.022824
segdup,1,8,4,25,1455,54,105,51.475455
insider,1,8,4,25,-1,-1,-1,56.282184
fastmultrec_greedy,1,8,4,25,1433.0,53.0,108.0,0.374371
lcamap,1,8,4,25,1477.0,55.0,102.0,0.023266
segdup,1,8,4,5,376,53,111,54.003608
insider,1,8,4,5,373.0,53.0,108.0,0.084988
fastmultrec_greedy,1,8,4,5,373.0,53.0,108.0,0.340800
lcamap,1,8,4,5,377.0,55.0,102.0,0.022698
segdup,1,9,4,10,84,8,4,84.470415
insider,1,9,4,10,84.0,8.0,4.0,0.052997
fastmultrec_greedy,1,9,4,10,84.0,8.0,4.0,0.165112
lcamap,1,9,4,10,84.0,8.0,4.0,0.035092
segdup,1,9,4,15,124,8,4,50.064075
insider,1,9,4,15,124.0,8.0,4.0,0.057722
fastmultrec_greedy,1,9,4,15,124.0,8.0,4.0,0.163798
lcamap,1,9,4,15,124.0,8.0,4.0,0.027384
segdup,1,9,4,20,164,8,4,70.167672
insider,1,9,4,20,164.0,8.0,4.0,0.072270
fastmultrec_greedy,1,9,4,20,164.0,8.0,4.0,0.163935
lcamap,1,9,4,20,164.0,8.0,4.0,0.027867
segdup,1,9,4,25,204,8,4,47.014944
insider,1,9,4,25,204.0,8.0,4.0,0.081660
fastmultrec_greedy,1,9,4,25,204.0,8.0,4.0,0.161989
lcamap,1,9,4,25,204.0,8.0,4.0,0.027432
segdup,1,9,4,5,44,8,4,87.830992
insider,1,9,4,5,44.0,8.0,4.0,0.051073
fastmultrec_greedy,1,9,4,5,44.0,8.0,4.0,0.164734
lcamap,1,9,4,5,44.0,8.0,4.0,0.026969
segdup,2,10,4,10,31,3,1,147.822135
insider,2,10,4,10,31.0,3.0,1.0,0.088450
fastmultrec_greedy,2,10,4,10,31.0,3.0,1.0,0.315904
lcamap,2,10,4,10,31.0,3.0,1.0,0.049830
segdup,2,10,4,15,46,3,1,66.726765
insider,2,10,4,15,46.0,3.0,1.0,0.090523
fastmultrec_greedy,2,10,4,15,46.0,3.0,1.0,0.317917
lcamap,2,10,4,15,46.0,3.0,1.0,0.050820
segdup,2,10,4,20,61,3,1,68.782273
insider,2,10,4,20,61.0,3.0,1.0,0.089397
fastmultrec_greedy,2,10,4,20,61.0,3.0,1.0,0.312464
lcamap,2,10,4,20,61.0,3.0,1.0,0.049609
segdup,2,10,4,25,76,3,1,66.845206
insider,2,10,4,25,76.0,3.0,1.0,0.091800
fastmultrec_greedy,2,10,4,25,76.0,3.0,1.0,0.310035
lcamap,2,10,4,25,76.0,3.0,1.0,0.050355
segdup,2,10,4,5,16,3,1,152.403377
insider,2,10,4,5,16.0,3.0,1.0,0.089046
fastmultrec_greedy,2,10,4,5,16.0,3.0,1.0,0.315923
lcamap,2,10,4,5,16.0,3.0,1.0,0.049604
segdup,2,11,4,10,20,2,0,107.517265
insider,2,11,4,10,20.0,2.0,0.0,0.059784
fastmultrec_greedy,2,11,4,10,20.0,2.0,0.0,0.199097
lcamap,2,11,4,10,20.0,2.0,0.0,0.034461
segdup,2,11,4,15,30,2,0,84.492233
insider,2,11,4,15,30.0,2.0,0.0,0.059632
fastmultrec_greedy,2,11,4,15,30.0,2.0,0.0,0.195843
lcamap,2,11,4,15,30.0,2.0,0.0,0.032428
segdup,2,11,4,20,40,2,0,67.786007
insider,2,11,4,20,40.0,2.0,0.0,0.059298
fastmultrec_greedy,2,11,4,20,40.0,2.0,0.0,0.197438
lcamap,2,11,4,20,40.0,2.0,0.0,0.032419
segdup,2,11,4,25,50,2,0,53.691906
insider,2,11,4,25,50.0,2.0,0.0,0.060945
fastmultrec_greedy,2,11,4,25,50.0,2.0,0.0,0.201322
lcamap,2,11,4,25,50.0,2.0,0.0,0.033521
segdup,2,11,4,5,10,2,0,115.387575
insider,2,11,4,5,10.0,2.0,0.0,0.059946
fastmultrec_greedy,2,11,4,5,10.0,2.0,0.0,0.199018
lcamap,2,11,4,5,10.0,2.0,0.0,0.032791
segdup,2,15,4,10,20,2,0,178.649530
insider,2,15,4,10,20.0,2.0,0.0,0.118416
fastmultrec_greedy,2,15,4,10,20.0,2.0,0.0,0.431801
lcamap,2,15,4,10,20.0,2.0,0.0,0.073081
segdup,2,15,4,15,30,2,0,192.397207
insider,2,15,4,15,30.0,2.0,0.0,0.116825
fastmultrec_greedy,2,15,4,15,30.0,2.0,0.0,0.428806
lcamap,2,15,4,15,30.0,2.0,0.0,0.075085
segdup,2,15,4,20,40,2,0,93.524938
insider,2,15,4,20,40.0,2.0,0.0,0.117350
fastmultrec_greedy,2,15,4,20,40.0,2.0,0.0,0.424171
lcamap,2,15,4,20,40.0,2.0,0.0,0.074931
segdup,2,15,4,25,50,2,0,92.567244
insider,2,15,4,25,50.0,2.0,0.0,0.119994
fastmultrec_greedy,2,15,4,25,50.0,2.0,0.0,0.421341
lcamap,2,15,4,25,50.0,2.0,0.0,0.074416
segdup,2,15,4,5,10,2,0,214.284586
insider,2,15,4,5,10.0,2.0,0.0,0.118769
fastmultrec_greedy,2,15,4,5,10.0,2.0,0.0,0.427944
lcamap,2,15,4,5,10.0,2.0,0.0,0.074839
segdup,2,8,4,10,423,36,63,79.917263
insider,2,8,4,10,411.0,33.0,81.0,0.226255
fastmultrec_greedy,2,8,4,10,412.0,34.0,72.0,0.529194
lcamap,2,8,4,10,423.0,36.0,63.0,0.036271
segdup,2,8,4,15,603,36,63,75.814055
insider,2,8,4,15,575.0,32.0,95.0,0.775406
fastmultrec_greedy,2,8,4,15,582.0,34.0,72.0,0.528348
lcamap,2,8,4,15,603.0,36.0,63.0,0.035543
segdup,2,8,4,20,783,36,63,70.157352
insider,2,8,4,20,730.0,30.0,130.0,2.503750
fastmultrec_greedy,2,8,4,20,752.0,34.0,72.0,0.532527
lcamap,2,8,4,20,783.0,36.0,63.0,0.036016
segdup,2,8,4,25,963,36,63,68.205294
insider,2,8,4,25,876.0,29.0,151.0,51.340152
fastmultrec_greedy,2,8,4,25,922.0,34.0,72.0,0.529366
lcamap,2,8,4,25,963.0,36.0,63.0,0.035682
segdup,2,8,4,5,243,36,63,81.291774
insider,2,8,4,5,241.0,35.0,66.0,0.105977
fastmultrec_greedy,2,8,4,5,241.0,35.0,66.0,0.361144
lcamap,2,8,4,5,243.0,36.0,63.0,0.035669
segdup,2,9,4,10,50,5,0,132.811268
insider,2,9,4,10,50.0,5.0,0.0,0.120340
fastmultrec_greedy,2,9,4,10,50.0,5.0,0.0,0.541657
lcamap,2,9,4,10,50.0,5.0,0.0,0.069119
segdup,2,9,4,15,75,5,0,82.581888
insider,2,9,4,15,75.0,5.0,0.0,0.126538
fastmultrec_greedy,2,9,4,15,75.0,5.0,0.0,0.553035
lcamap,2,9,4,15,75.0,5.0,0.0,0.070789
segdup,2,9,4,20,100,5,0,84.407964
insider,2,9,4,20,100.0,5.0,0.0,0.128607
fastmultrec_greedy,2,9,4,20,100.0,5.0,0.0,0.551045
lcamap,2,9,4,20,100.0,5.0,0.0,0.071677
segdup,2,9,4,25,125,5,0,83.816276
insider,2,9,4,25,125.0,5.0,0.0,0.131362
fastmultrec_greedy,2,9,4,25,125.0,5.0,0.0,0.540228
lcamap,2,9,4,25,125.0,5.0,0.0,0.070094
segdup,2,9,4,5,25,5,0,144.495718
insider,2,9,4,5,25.0,5.0,0.0,0.112991
fastmultrec_greedy,2,9,4,5,25.0,5.0,0.0,0.545489
lcamap,2,9,4,5,25.0,5.0,0.0,0.069411
segdup,1,10,50,10,20,2,0,130.404265
insider,1,10,50,10,20.0,2.0,0.0,0.078720
fastmultrec_greedy,1,10,50,10,20.0,2.0,0.0,0.312542
lcamap,1,10,50,10,20.0,2.0,0.0,0.050691
segdup,1,10,50,15,30,2,0,84.466377
insider,1,10,50,15,30.0,2.0,0.0,0.079602
fastmultrec_greedy,1,10,50,15,30.0,2.0,0.0,0.310930
lcamap,1,10,50,15,30.0,2.0,0.0,0.049879
segdup,1,10,50,20,40,2,0,82.467282
insider,1,10,50,20,40.0,2.0,0.0,0.080887
fastmultrec_greedy,1,10,50,20,40.0,2.0,0.0,0.306561
lcamap,1,10,50,20,40.0,2.0,0.0,0.049768
segdup,1,10,50,25,50,2,0,81.939218
insider,1,10,50,25,50.0,2.0,0.0,0.080900
fastmultrec_greedy,1,10,50,25,50.0,2.0,0.0,0.307417
lcamap,1,10,50,25,50.0,2.0,0.0,0.049730
segdup,1,10,50,5,10,2,0,140.890693
insider,1,10,50,5,10.0,2.0,0.0,0.078808
fastmultrec_greedy,1,10,50,5,10.0,2.0,0.0,0.316405
lcamap,1,10,50,5,10.0,2.0,0.0,0.051594
segdup,1,11,50,10,10,1,0,92.376381
insider,1,11,50,10,10.0,1.0,0.0,0.055048
fastmultrec_greedy,1,11,50,10,10.0,1.0,0.0,0.222322
lcamap,1,11,50,10,10.0,1.0,0.0,0.034788
segdup,1,11,50,15,15,1,0,75.020552
insider,1,11,50,15,15.0,1.0,0.0,0.056028
fastmultrec_greedy,1,11,50,15,15.0,1.0,0.0,0.217718
lcamap,1,11,50,15,15.0,1.0,0.0,0.033908
segdup,1,11,50,20,20,1,0,52.860882
insider,1,11,50,20,20.0,1.0,0.0,0.055068
fastmultrec_greedy,1,11,50,20,20.0,1.0,0.0,0.218611
lcamap,1,11,50,20,20.0,1.0,0.0,0.033883
segdup,1,11,50,25,25,1,0,53.920764
insider,1,11,50,25,25.0,1.0,0.0,0.055863
fastmultrec_greedy,1,11,50,25,25.0,1.0,0.0,0.220395
lcamap,1,11,50,25,25.0,1.0,0.0,0.034329
segdup,1,11,50,5,5,1,0,101.837285
insider,1,11,50,5,5.0,1.0,0.0,0.054863
fastmultrec_greedy,1,11,50,5,5.0,1.0,0.0,0.222259
lcamap,1,11,50,5,5.0,1.0,0.0,0.034761
segdup,1,15,50,10,10,1,0,96.661850
insider,1,15,50,10,10.0,1.0,0.0,0.050083
fastmultrec_greedy,1,15,50,10,10.0,1.0,0.0,0.173003
lcamap,1,15,50,10,10.0,1.0,0.0,0.030232
